Body 11080: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz = -0.001
Body 11081: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.001, Fz =  0.000
Body 11082: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.002, Fz = -0.000
Body 11083: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.003, Fz = -0.000
Body 11084: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.003, Fz = -0.000
Body 11085: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz =  0.000
Body 11086: x = ******, y = ******, z = ******, Fx =  0.004, Fy = -0.002, Fz = -0.001
Body 11087: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.001, Fz =  0.000
Body 11088: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.003, Fz = -0.001
Body 11089: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.003, Fz = -0.001
Body 11090: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.003, Fz = -0.001
Body 11091: x = ******, y = ******, z = ******, Fx = -0.004, Fy = -0.000, Fz = -0.001
Body 11092: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.003, Fz =  0.001
Body 11093: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.001
Body 11094: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.000, Fz = -0.002
Body 11095: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.001, Fz = -0.001
Body 11096: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.000, Fz = -0.001
Body 11097: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.002, Fz =  0.000
Body 11098: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.003, Fz =  0.003
Body 11099: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.003, Fz =  0.003
Body 11100: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.003, Fz =  0.000
Body 11101: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.003, Fz = -0.003
Body 11102: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz =  0.003
Body 11103: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz =  0.002
Body 11104: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.000, Fz =  0.002
Body 11105: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz =  0.001
Body 11106: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz = -0.001
Body 11107: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.000
Body 11108: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz =  0.002
Body 11109: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz = -0.005
Body 11110: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.001
Body 11111: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.001, Fz =  0.002
Body 11112: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.000, Fz =  0.001
Body 11113: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.002
Body 11114: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz = -0.002
Body 11115: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz = -0.001
Body 11116: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.002, Fz =  0.000
Body 11117: x = ******, y = ******, z = ******, Fx =  0.004, Fy =  0.002, Fz =  0.002
Body 11118: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.000
Body 11119: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.002, Fz =  0.000
Body 11120: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.002, Fz = -0.000
Body 11121: x = ******, y = ******, z = ******, Fx =  0.010, Fy =  0.009, Fz =  0.012
Body 11122: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.001, Fz = -0.001
Body 11123: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.000, Fz = -0.002
Body 11124: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.000, Fz = -0.003
Body 11125: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.002, Fz =  0.002
Body 11126: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz = -0.001
Body 11127: x = 33.863, y = 52.355, z = ******, Fx = -0.000, Fy = -0.000, Fz = -0.002
Body 11128: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz =  0.002
Body 11129: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.004, Fz = -0.001
Body 11130: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 11131: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.002, Fz = -0.002
Body 11132: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz =  0.003
Body 11133: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz = -0.000
Body 11134: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.001
Body 11135: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.001, Fz =  0.000
Body 11136: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.002, Fz =  0.000
Body 11137: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.001, Fz = -0.000
Body 11138: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.001, Fz =  0.002
Body 11139: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.001, Fz =  0.000
Body 11140: x = ******, y = 12.353, z = ******, Fx =  0.001, Fy = -0.000, Fz = -0.003
Body 11141: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.002, Fz =  0.002
Body 11142: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz = -0.000
Body 11143: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.000, Fz =  0.001
Body 11144: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.002
Body 11145: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz = -0.001
Body 11146: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.001
Body 11147: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.000
Body 11148: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.003, Fz =  0.001
Body 11149: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz = -0.002
Body 11150: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 11151: x = ******, y = 67.186, z = ******, Fx =  0.002, Fy = -0.000, Fz = -0.001
Body 11152: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.001, Fz =  0.001
Body 11153: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.000, Fz =  0.000
Body 11154: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz = -0.000
Body 11155: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz =  0.003
Body 11156: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.002, Fz =  0.002
Body 11157: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.001
Body 11158: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.002, Fz =  0.000
Body 11159: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.003, Fz =  0.002
Body 11160: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.003, Fz =  0.000
Body 11161: x = ******, y = ******, z = 86.859, Fx =  0.002, Fy = -0.000, Fz =  0.000
Body 11162: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.000
Body 11163: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.001, Fz = -0.001
Body 11164: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.000, Fz =  0.002
Body 11165: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.001
Body 11166: x = ******, y = ******, z = 67.480, Fx = -0.001, Fy =  0.001, Fz =  0.000
Body 11167: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz =  0.002
Body 11168: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.003, Fz = -0.000
Body 11169: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.003, Fz = -0.000
Body 11170: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz =  0.002
Body 11171: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.002, Fz =  0.003
Body 11172: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz = -0.002
Body 11173: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz =  0.002
Body 11174: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz =  0.000
Body 11175: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.000
Body 11176: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.003, Fz = -0.003
Body 11177: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.002, Fz =  0.001
Body 11178: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz =  0.001
Body 11179: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.001, Fz = -0.000
Body 11180: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.001, Fz = -0.002
Body 11181: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.004, Fz = -0.001
Body 11182: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz = -0.001
Body 11183: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.001, Fz = -0.001
Body 11184: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.001, Fz =  0.001
Body 11185: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.003, Fz =  0.001
Body 11186: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.003, Fz = -0.002
Body 11187: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.001, Fz =  0.001
Body 11188: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz = -0.002
Body 11189: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz = -0.001
Body 11190: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz = -0.001
Body 11191: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.001, Fz =  0.000
Body 11192: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.001, Fz =  0.003
Body 11193: x = ******, y = ******, z = 50.906, Fx = -0.001, Fy =  0.001, Fz = -0.000
Body 11194: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.001
Body 11195: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz =  0.001
Body 11196: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.002, Fz =  0.002
Body 11197: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz =  0.001
Body 11198: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.002, Fz =  0.004
Body 11199: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.002, Fz = -0.002
Body 11200: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.002, Fz =  0.000
Body 11201: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz =  0.003
Body 11202: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 11203: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.003, Fz =  0.002
Body 11204: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.000, Fz = -0.002
Body 11205: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.002, Fz =  0.000
Body 11206: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.001
Body 11207: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz = -0.000
Body 11208: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.001, Fz =  0.000
Body 11209: x = ******, y = ******, z = ******, Fx = -0.003, Fy = -0.001, Fz =  0.002
Body 11210: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz = -0.000
Body 11211: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.003, Fz =  0.000
Body 11212: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz =  0.002
Body 11213: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.003, Fz = -0.001
Body 11214: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.002, Fz =  0.000
Body 11215: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.001, Fz =  0.001
Body 11216: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz = -0.003
Body 11217: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.000, Fz = -0.003
Body 11218: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz =  0.003
Body 11219: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.000, Fz =  0.001
Body 11220: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz =  0.001
Body 11221: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.002, Fz = -0.003
Body 11222: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz = -0.003
Body 11223: x = ******, y = ******, z = ******, Fx = -0.003, Fy = -0.001, Fz =  0.001
Body 11224: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 11225: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.001, Fz =  0.000
Body 11226: x = ******, y = ******, z = 44.660, Fx =  0.003, Fy =  0.000, Fz =  0.000
Body 11227: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.000, Fz = -0.000
Body 11228: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 11229: x = ******, y = ******, z = ******, Fx = -0.003, Fy = -0.001, Fz = -0.000
Body 11230: x = ******, y = 68.174, z = ******, Fx =  0.002, Fy = -0.000, Fz = -0.000
Body 11231: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz = -0.002
Body 11232: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz = -0.001
Body 11233: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz =  0.000
Body 11234: x = ******, y = ******, z = 53.306, Fx =  0.003, Fy = -0.002, Fz =  0.000
Body 11235: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.002, Fz =  0.002
Body 11236: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.002, Fz = -0.000
Body 11237: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz = -0.001
Body 11238: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.000, Fz =  0.002
Body 11239: x = ******, y = ******, z = 92.094, Fx = -0.001, Fy = -0.002, Fz = -0.001
Body 11240: x = ******, y = ******, z = 41.995, Fx =  0.003, Fy =  0.001, Fz =  0.000
Body 11241: x = ******, y = ******, z = ******, Fx = -0.004, Fy =  0.000, Fz =  0.001
Body 11242: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.001, Fz = -0.001
Body 11243: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.002, Fz = -0.000
Body 11244: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.000, Fz =  0.001
Body 11245: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz =  0.000
Body 11246: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.002
Body 11247: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.001, Fz = -0.001
Body 11248: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.001, Fz = -0.000
Body 11249: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.001, Fz =  0.002
Body 11250: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz = -0.001
Body 11251: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz =  0.001
Body 11252: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.001
Body 11253: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.003, Fz = -0.000
Body 11254: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz =  0.003
Body 11255: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.002, Fz = -0.001
Body 11256: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.002, Fz =  0.002
Body 11257: x = ******, y = ******, z = ******, Fx =  0.008, Fy = -0.003, Fz = -0.029
Body 11258: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz = -0.003
Body 11259: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.002, Fz =  0.002
Body 11260: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.001, Fz = -0.001
Body 11261: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.002, Fz =  0.003
Body 11262: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz = -0.002
Body 11263: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz =  0.002
Body 11264: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.002, Fz = -0.003
Body 11265: x = 89.407, y = ******, z = ******, Fx = -0.000, Fy = -0.001, Fz = -0.002
Body 11266: x = 54.465, y = ******, z =  0.878, Fx = -0.000, Fy = -0.002, Fz =  0.000
Body 11267: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz =  0.002
Body 11268: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.002, Fz = -0.001
Body 11269: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.002, Fz =  0.001
Body 11270: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.004, Fz = -0.001
Body 11271: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz =  0.002
Body 11272: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.003, Fz =  0.000
Body 11273: x = 91.175, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz = -0.001
Body 11274: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.001
Body 11275: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.002, Fz =  0.001
Body 11276: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.001, Fz = -0.001
Body 11277: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.003, Fz =  0.001
Body 11278: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.001, Fz =  0.003
Body 11279: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.003, Fz =  0.001
Body 11280: x = ******, y = ******, z = ******, Fx =  0.100, Fy =  0.041, Fz =  0.187
Body 11281: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.001, Fz = -0.002
Body 11282: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.000, Fz = -0.000
Body 11283: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz =  0.002
Body 11284: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.001, Fz =  0.000
Body 11285: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.002, Fz = -0.001
Body 11286: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz =  0.000
Body 11287: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz = -0.003
Body 11288: x = ******, y = ******, z = ******, Fx =  0.007, Fy =  0.010, Fz =  0.006
Body 11289: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.002, Fz = -0.001
Body 11290: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz = -0.000
Body 11291: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.001, Fz = -0.001
Body 11292: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.002
Body 11293: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.002, Fz = -0.004
Body 11294: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz = -0.001
Body 11295: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.000, Fz =  0.002
Body 11296: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 11297: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.001, Fz = -0.002
Body 11298: x = ******, y = ******, z = ******, Fx = -0.003, Fy = -0.001, Fz = -0.001
Body 11299: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz = -0.001
Body 11300: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz = -0.000
Body 11301: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.002, Fz =  0.000
Body 11302: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.000, Fz =  0.001
Body 11303: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz = -0.003
Body 11304: x = ******, y = ******, z =  7.220, Fx =  0.003, Fy = -0.000, Fz =  0.000
Body 11305: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.003, Fz =  0.000
Body 11306: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.002
Body 11307: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.001
Body 11308: x = ******, y = 82.271, z = ******, Fx = -0.002, Fy =  0.000, Fz = -0.002
Body 11309: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.003, Fz =  0.001
Body 11310: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.000, Fz =  0.003
Body 11311: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz =  0.001
Body 11312: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.002
Body 11313: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.002, Fz =  0.002
Body 11314: x = ******, y = ******, z =  2.822, Fx = -0.003, Fy = -0.000, Fz =  0.000
Body 11315: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.000, Fz =  0.002
Body 11316: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.000, Fz =  0.001
Body 11317: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.001, Fz =  0.001
Body 11318: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.004, Fz = -0.000
Body 11319: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.002, Fz =  0.003
Body 11320: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.000, Fz =  0.001
Body 11321: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.003, Fz =  0.001
Body 11322: x = ******, y = ******, z = ******, Fx = ******, Fy = -4.321, Fz = -0.085
Body 11323: x = ******, y = 45.150, z = ******, Fx =  0.001, Fy = -0.000, Fz =  0.001
Body 11324: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz =  0.001
Body 11325: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.002, Fz = -0.002
Body 11326: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.003, Fz = -0.001
Body 11327: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.003, Fz = -0.001
Body 11328: x = ******, y = 54.035, z = ******, Fx = -0.000, Fy = -0.000, Fz =  0.003
Body 11329: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 11330: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz =  0.002
Body 11331: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.003, Fz =  0.001
Body 11332: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.000, Fz = -0.000
Body 11333: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.002, Fz = -0.000
Body 11334: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz =  0.003
Body 11335: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz =  0.001
Body 11336: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.002, Fz =  0.000
Body 11337: x = ******, y = ******, z = ******, Fx =  0.000, Fy = -0.001, Fz =  0.002
Body 11338: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.001
Body 11339: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.003, Fz = -0.002
Body 11340: x = ******, y = ******, z = ******, Fx =  0.000, Fy =  0.001, Fz =  0.002
Body 11341: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz = -0.002
Body 11342: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz =  0.000
Body 11343: x = ******, y = ******, z = ******, Fx =  0.003, Fy = -0.002, Fz = -0.002
Body 11344: x = 12.061, y = ******, z = ******, Fx =  0.000, Fy = -0.002, Fz =  0.001
Body 11345: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz = -0.001
Body 11346: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz = -0.003
Body 11347: x = ******, y = ******, z = ******, Fx = -0.001, Fy =  0.001, Fz = -0.001
Body 11348: x = ******, y = ******, z = ******, Fx = -0.000, Fy =  0.001, Fz = -0.003
Body 11349: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.000, Fz = -0.001
Body 11350: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz = -0.003
Body 11351: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 11352: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz = -0.003
Body 11353: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.001, Fz = -0.000
Body 11354: x = ******, y = ******, z = ******, Fx = -0.003, Fy =  0.000, Fz = -0.001
Body 11355: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.003, Fz = -0.000
Body 11356: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.003, Fz = -0.001
Body 11357: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.000, Fz =  0.003
Body 11358: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz = -0.003
Body 11359: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.000, Fz =  0.000
Body 11360: x = ******, y = ******, z = ******, Fx =  0.002, Fy = -0.000, Fz =  0.000
Body 11361: x = ******, y = ******, z = ******, Fx = -0.002, Fy =  0.000, Fz =  0.001
Body 11362: x = ******, y = ******, z = ******, Fx =  0.001, Fy =  0.001, Fz = -0.004
Body 11363: x = ******, y = ******, z = ******, Fx = -0.000, Fy = -0.000, Fz = -0.003
Body 11364: x = ******, y = ******, z = ******, Fx =  0.003, Fy =  0.001, Fz = -0.001
Body 11365: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz =  0.002
Body 11366: x = ******, y = ******, z = ******, Fx =  0.001, Fy = -0.000, Fz = -0.003
Body 11367: x = ******, y = ******, z = ******, Fx = -0.002, Fy = -0.001, Fz =  0.000
Body 11368: x = ******, y = ******, z = ******, Fx = -0.001, Fy = -0.001, Fz =  0.001
Body 11369: x = ******, y = ******, z = ******, Fx =  0.002, Fy =  0.004, Fz = -0.001
